time,raw_data
1717833413.1828127,-8883.94
1717833413.276046,-8883.60
1717833413.3687325,-8883.04
1717833413.4606547,-8882.24
1717833413.5527017,-8881.52
1717833413.6440644,-8880.54
1717833413.736382,-8879.48
1717833413.827561,-8878.72
1717833413.9200413,-8878.02
1717833414.0122783,-8876.76
1717833414.1037028,-8876.10
1717833414.1943586,-8875.96
1717833414.2881234,-8875.20
1717833414.377748,-8874.36
1717833414.4712517,-8874.00
1717833414.5548782,-8872.76
1717833414.6550543,-8871.54
1717833414.7385414,-8871.18
1717833414.83901,-8870.68
1717833414.9215763,-8869.40
1717833415.0229688,-8868.10
1717833415.1156096,-8867.60
1717833415.2067895,-8866.94
1717833415.2883425,-8865.30
1717833415.38596,-8864.56
1717833415.4779127,-8863.54
1717833415.5760112,-8862.36
1717833415.666002,-8861.96
1717833415.7527692,-8860.72
1717833415.8512847,-8859.16
1717833415.9427097,-8858.38
1717833416.0356014,-8858.58
1717833416.1262417,-8857.54
1717833416.219153,-8855.70
1717833416.3110142,-8854.44
1717833416.402694,-8853.18
1717833416.4942045,-8852.54
1717833416.5856411,-8851.92
1717833416.6760535,-8850.66
1717833416.769955,-8848.38
1717833416.855113,-8847.10
1717833416.9546888,-8846.32
1717833417.0444152,-8845.84
1717833417.1377761,-8844.00
1717833417.2221115,-8842.72
1717833417.3224502,-8840.96
1717833417.4109828,-8839.88
1717833417.5057614,-8839.80
1717833417.5886278,-8838.90
1717833417.6894655,-8837.38
1717833417.7718687,-8836.50
1717833417.8734553,-8835.10
1717833417.9610903,-8833.84
1717833418.0573761,-8833.60
1717833418.1384094,-8833.16
1717833418.2364397,-8831.74
1717833418.3315578,-8830.44
1717833418.4236667,-8828.90
1717833418.516914,-8827.12
1717833418.6032095,-8826.26
1717833418.7015197,-8824.72
1717833418.792637,-8823.12
1717833418.8856888,-8821.04
1717833418.9776838,-8819.84
1717833419.0698364,-8819.04
1717833419.1599126,-8817.38
1717833419.2534726,-8815.72
1717833419.3448453,-8813.74
1717833419.437061,-8812.30
1717833419.5277479,-8811.60
1717833419.6210947,-8809.94
1717833419.710178,-8808.70
1717833419.8031218,-8808.20
1717833419.8884559,-8806.36
1717833419.9882584,-8805.16
1717833420.072062,-8803.42
1717833420.16903,-8802.20
1717833420.2610636,-8801.42
1717833420.3560257,-8799.98
1717833420.4389668,-8799.02
1717833420.539778,-8797.48
1717833420.6294436,-8796.84
1717833420.7197268,-8795.90
1717833420.8112442,-8793.54
1717833420.9030938,-8791.58
1717833420.9943464,-8790.96
1717833421.08663,-8790.92
1717833421.1778944,-8790.46
1717833421.2756953,-8789.94
1717833421.3678353,-8788.92
1717833421.459288,-8788.44
1717833421.5525959,-8789.12
1717833421.6445808,-8790.04
1717833421.7357395,-8790.56
1717833421.8278668,-8791.08
1717833421.9199429,-8792.38
1717833422.011299,-8793.26
1717833422.1031024,-8793.64
1717833422.1948073,-8794.40
1717833422.286652,-8794.80
1717833422.3722577,-8795.18
1717833422.471554,-8796.08
1717833422.5612874,-8796.46
1717833422.6547456,-8795.88
1717833422.7388108,-8795.78
1717833422.838737,-8795.82
1717833422.926835,-8796.90
1717833423.0235229,-8797.50
1717833423.1116164,-8798.16
1717833423.2067416,-8797.72
1717833423.2889562,-8798.42
1717833423.390241,-8799.58
1717833423.4713366,-8799.78
1717833423.5742023,-8799.16
1717833423.6614423,-8799.36
1717833423.7581692,-8799.12
1717833423.8510892,-8799.82
1717833423.941933,-8800.40
1717833424.0344946,-8799.94
1717833424.1259346,-8800.52
1717833424.2114642,-8800.42
1717833424.309751,-8800.28
1717833424.4026349,-8800.40
1717833424.4946213,-8801.14
1717833424.5865748,-8801.42
1717833424.6780047,-8801.74
1717833424.7699707,-8800.96
1717833424.8614724,-8802.00
1717833424.953235,-8802.06
1717833425.043065,-8801.86
1717833425.1368084,-8802.88
1717833425.2223978,-8802.76
1717833425.3203108,-8802.02
1717833425.4115872,-8803.34
1717833425.5051143,-8804.38
1717833425.5887785,-8803.84
1717833425.6889262,-8804.10
1717833425.7722,-8804.20
1717833425.8728917,-8804.76
1717833425.9553947,-8805.48
1717833426.056721,-8805.24
1717833426.143598,-8805.00
1717833426.2366586,-8804.76
1717833426.3279448,-8805.16
1717833426.4199703,-8806.00
1717833426.5164912,-8806.98
1717833426.608498,-8807.10
1717833426.6942716,-8807.32
1717833426.7921872,-8807.24
1717833426.884924,-8806.98
1717833426.9761477,-8806.94
1717833427.0695353,-8807.32
1717833427.1612847,-8808.40
1717833427.252697,-8808.56
1717833427.3446949,-8808.30
1717833427.4367895,-8808.64
1717833427.5281322,-8808.42
1717833427.620001,-8808.54
1717833427.7117252,-8809.30
1717833427.8042223,-8810.08
1717833427.8950844,-8808.94
1717833427.9883327,-8808.76
1717833428.075275,-8809.22
1717833428.1704686,-8809.38
1717833428.2554786,-8809.16
1717833428.3535123,-8808.76
1717833428.437803,-8809.04
1717833428.5391405,-8808.34
1717833428.6229594,-8807.20
1717833428.7230973,-8807.06
1717833428.8059468,-8808.20
1717833428.9069195,-8808.28
1717833428.9892159,-8808.18
1717833429.0868611,-8808.28
1717833429.1783636,-8808.30
1717833429.2747166,-8807.96
1717833429.361726,-8807.90
1717833429.458726,-8807.68
1717833429.5515187,-8806.80
1717833429.6427164,-8805.52
1717833429.728403,-8805.36
1717833429.8264651,-8804.72
1717833429.9193614,-8804.82
1717833430.0103965,-8804.84
1717833430.1030328,-8804.02
1717833430.194898,-8803.86
1717833430.286922,-8804.36
1717833430.378096,-8803.46
1717833430.4704843,-8802.64
1717833430.56252,-8802.78
1717833430.6544712,-8803.42
1717833430.7451856,-8803.68
1717833430.8379898,-8803.84
1717833430.928879,-8804.10
1717833431.0225108,-8803.04
1717833431.1118085,-8802.74
1717833431.2057078,-8802.56
1717833431.2892282,-8802.20
1717833431.3894563,-8802.00
1717833431.4720778,-8802.48
1717833431.5722268,-8802.26
1717833431.6559348,-8802.16
1717833431.757898,-8801.68
1717833431.8453808,-8801.92
1717833431.9372628,-8802.12
1717833432.033806,-8801.08
1717833432.120603,-8801.12
1717833432.217175,-8800.80
1717833432.3088806,-8800.16
1717833432.4014895,-8798.96
1717833432.4929118,-8799.52
1717833432.5849657,-8799.50
1717833432.6749892,-8798.84
1717833432.7698328,-8798.54
1717833432.860686,-8798.34
1717833432.9535239,-8798.56
1717833433.0444653,-8797.92
1717833433.137095,-8797.32
1717833433.2271788,-8797.00
1717833433.320662,-8797.22
1717833433.4118207,-8796.92
1717833433.5047643,-8796.72
1717833433.595399,-8795.60
1717833433.688609,-8795.88
1717833433.778842,-8796.04
1717833433.8726354,-8796.06
1717833433.9626474,-8796.00
1717833434.0556939,-8795.64
1717833434.1394904,-8796.08
1717833434.239688,-8795.20
1717833434.3287406,-8795.82
1717833434.4207664,-8795.32
1717833434.5119288,-8794.46
1717833434.6074524,-8794.60
1717833434.6954086,-8794.30
1717833434.7911525,-8793.84
1717833434.8740463,-8794.36
1717833434.9751143,-8795.52
1717833435.0662112,-8794.78
1717833435.1543233,-8794.24
1717833435.2521799,-8794.26
1717833435.337323,-8794.26
1717833435.4355996,-8793.52
1717833435.5266948,-8792.88
1717833435.6182957,-8792.68
1717833435.7100594,-8792.60
1717833435.8031702,-8792.16
1717833435.895179,-8792.18
1717833435.9873862,-8791.48
1717833436.0769708,-8791.74
1717833436.1709845,-8790.92
1717833436.2620018,-8790.58
1717833436.3540275,-8791.26
1717833436.444818,-8791.42
1717833436.5373757,-8791.00
1717833436.6286309,-8790.60
1717833436.7219203,-8790.10
1717833436.8059456,-8790.14
1717833436.906676,-8790.26
1717833436.995487,-8790.24
1717833437.0873773,-8789.46
1717833437.1788964,-8788.90
1717833437.2744863,-8788.14
1717833437.3601272,-8787.86
1717833437.4582322,-8788.50
1717833437.5381825,-8789.00
1717833437.641675,-8788.78
1717833437.7228467,-8788.02
1717833437.8251815,-8787.82
1717833437.9122477,-8787.30
1717833438.009138,-8788.24
1717833438.1022027,-8788.74
1717833438.1929476,-8788.28
1717833438.280709,-8788.48
1717833438.3769114,-8787.86
1717833438.4660668,-8787.26
1717833438.555468,-8786.82
1717833438.6531546,-8786.50
1717833438.7433183,-8786.64
1717833438.8366868,-8786.56
1717833438.9267683,-8785.46
1717833439.0200684,-8785.12
1717833439.109926,-8784.90
1717833439.203445,-8784.92
1717833439.293797,-8784.30
1717833439.3872657,-8783.82
1717833439.4766374,-8784.58
1717833439.5699904,-8784.88
1717833439.660102,-8783.92
1717833439.749975,-8784.00
1717833439.8463457,-8784.36
1717833439.9367335,-8784.36
1717833440.0265892,-8784.72
1717833440.120037,-8784.46
1717833440.2106218,-8784.38
1717833440.302175,-8785.34
1717833440.3943646,-8785.40
1717833440.4869494,-8785.12
1717833440.5772913,-8784.52
1717833440.674677,-8784.38
1717833440.7616017,-8784.22
1717833440.8539972,-8784.26
1717833440.952187,-8783.46
1717833441.0430439,-8782.56
1717833441.129043,-8782.60
1717833441.2270324,-8783.12
1717833441.320076,-8783.78
1717833441.4107518,-8783.70
1717833441.502246,-8783.80
1717833441.593969,-8782.84
1717833441.6872594,-8782.94
1717833441.7778497,-8783.24
1717833441.8709457,-8783.48
1717833441.9623344,-8783.36
1717833442.0542877,-8783.36
1717833442.1443057,-8783.28
1717833442.238821,-8783.04
1717833442.3290768,-8783.22
1717833442.4228716,-8783.32
1717833442.5123975,-8783.20
1717833442.60603,-8783.40
1717833442.689213,-8782.78
1717833442.7898076,-8782.82
1717833442.8817382,-8783.46
1717833442.973724,-8782.40
1717833443.056176,-8781.48
1717833443.1576538,-8782.84
1717833443.2435138,-8782.72
1717833443.3376162,-8782.06
1717833443.422965,-8782.76
1717833443.5256553,-8782.34
1717833443.6066506,-8782.28
1717833443.7093322,-8783.04
1717833443.8022213,-8783.16
1717833443.8930664,-8783.62
1717833443.986094,-8783.46
1717833444.0711126,-8783.12
1717833444.1703632,-8783.22
1717833444.2563002,-8784.04
1717833444.3540442,-8783.82
1717833444.4458961,-8783.72
1717833444.5375323,-8783.66
1717833444.6290212,-8784.18
1717833444.7211573,-8784.42
1717833444.8108351,-8784.48
1717833444.9045703,-8784.84
1717833444.9903479,-8784.76
1717833445.0890312,-8784.74
1717833445.1779482,-8785.04
1717833445.272875,-8784.66
1717833445.3640976,-8784.66
1717833445.4560542,-8785.10
1717833445.5398753,-8784.50
1717833445.6398807,-8784.56
1717833445.7233124,-8784.68
1717833445.820918,-8784.92
1717833445.9128597,-8784.90
1717833446.0076413,-8784.06
1717833446.0971127,-8784.46
1717833446.1924372,-8784.72
1717833446.280539,-8785.18
1717833446.371112,-8785.46
1717833446.4625616,-8785.06
1717833446.5596304,-8785.44
1717833446.645742,-8785.62
1717833446.743152,-8785.64
1717833446.8357103,-8785.08
1717833446.9277165,-8785.04
1717833447.0126677,-8784.70
1717833447.1108828,-8785.24
1717833447.203668,-8785.64
1717833447.2956493,-8786.04
1717833447.3877115,-8786.00
1717833447.4790082,-8785.74
1717833447.5709472,-8786.84
1717833447.6625974,-8787.16
1717833447.7545042,-8786.86
1717833447.8460457,-8786.62
1717833447.9391031,-8786.56
1717833448.0296392,-8786.96
1717833448.1229253,-8786.62
1717833448.2111995,-8786.76
1717833448.304834,-8786.36
1717833448.398127,-8786.52
1717833448.4879098,-8786.16
1717833448.5795014,-8786.82
1717833448.673895,-8787.28
1717833448.7566454,-8786.94
1717833448.8576488,-8786.46
1717833448.946174,-8786.06
1717833449.0352323,-8786.74
1717833449.1220007,-8786.76
1717833449.225603,-8787.68
1717833449.3127844,-8787.44
1717833449.4096222,-8787.26
1717833449.4962006,-8786.98
1717833449.5932286,-8787.08
1717833449.6859617,-8788.04
1717833449.7771695,-8788.00
1717833449.862852,-8787.06
1717833449.954641,-8807.44
1717833450.0540233,-8807.32
1717833450.1459749,-8822.08
1717833450.2377577,-8831.32
1717833450.3294299,-8847.04
1717833450.4213858,-8846.26
1717833450.5127783,-8825.74
1717833450.6048717,-8825.50
1717833450.6962938,-8836.56
1717833450.787808,-8842.04
1717833450.8796775,-8842.16
1717833450.9709625,-8844.58
1717833451.0630157,-8842.84
1717833451.1544807,-8840.54
1717833451.2451968,-8842.88
1717833451.340786,-8836.90
1717833451.4293363,-8822.70
1717833451.5216732,-8828.44
1717833451.6070473,-8838.56
1717833451.7040868,-8841.08
1717833451.7960863,-8841.36
1717833451.8916218,-8841.38
1717833451.9796453,-8844.88
1717833452.0756047,-8845.06
1717833452.15653,-8845.18
1717833452.2551713,-8845.32
1717833452.3509583,-8844.78
1717833452.438294,-8844.62
1717833452.5298462,-8844.34
1717833452.62707,-8844.28
1717833452.71963,-8844.54
1717833452.811026,-8843.66
1717833452.904153,-8843.48
1717833452.9948246,-8843.84
1717833453.087845,-8843.92
1717833453.1798074,-8843.96
1717833453.271473,-8844.68
1717833453.3630881,-8844.68
1717833453.454734,-8843.88
1717833453.546292,-8843.86
1717833453.6390588,-8842.96
1717833453.7295506,-8843.16
1717833453.820726,-8843.40
1717833453.910191,-8843.52
1717833454.0062215,-8843.48
1717833454.0901842,-8843.86
1717833454.1907885,-8844.28
1717833454.2799687,-8844.86
1717833454.3740153,-8843.70
1717833454.4628234,-8844.38
1717833454.557825,-8844.30
1717833454.6400483,-8844.36
1717833454.73829,-8844.92
1717833454.8296833,-8844.94
1717833454.9216158,-8845.10
1717833455.016565,-8845.24
1717833455.1088245,-8844.52
1717833455.2021248,-8844.72
1717833455.2899039,-8844.68
1717833455.386217,-8844.06
1717833455.4775975,-8844.52
1717833455.5631032,-8844.00
1717833455.6610987,-8843.60
1717833455.754192,-8844.44
1717833455.8462703,-8886.06
1717833455.937959,-8898.20
1717833456.0297232,-8822.24
1717833456.1218665,-8823.92
1717833456.2121582,-8784.90
1717833456.3034286,-8765.20
1717833456.3965158,-8780.00
1717833456.4876833,-8747.84
1717833456.5797226,-8682.22
1717833456.6717432,-8568.64
1717833456.7574272,-8494.06
1717833456.856577,-8487.72
1717833456.9404347,-8488.34
1717833457.0401251,-8488.54
1717833457.122404,-8489.58
1717833457.2213488,-8489.28
1717833457.3138125,-8488.52
1717833457.4087048,-8488.80
1717833457.4962518,-8489.44
1717833457.5918562,-8489.58
1717833457.6798215,-8489.78
1717833457.7719371,-8489.10
1717833457.857415,-8490.36
1717833457.9596162,-8491.08
1717833458.0407774,-8490.74
1717833458.1389015,-8491.30
1717833458.2300086,-8490.88
1717833458.3275795,-8491.00
1717833458.4168203,-8491.34
1717833458.5111916,-8491.20
1717833458.6043456,-8491.06
1717833458.6951234,-8490.32
1717833458.788062,-8490.42
1717833458.8796277,-8490.70
1717833458.9718442,-8491.04
1717833459.0634654,-8491.80
1717833459.1551647,-8491.52
1717833459.2466185,-8491.32
1717833459.33901,-8490.96
1717833459.4241605,-8490.86
1717833459.522439,-8491.10
1717833459.6075435,-8491.26
1717833459.7052069,-8491.40
1717833459.7879624,-8491.46
1717833459.8840349,-8491.36
1717833459.976108,-8490.78
1717833460.0753255,-8490.88
1717833460.1594832,-8491.18
1717833460.2586665,-8491.70
1717833460.3505406,-8491.70
1717833460.4425795,-8492.58
1717833460.5339994,-8492.34
1717833460.6258821,-8492.62
1717833460.7174091,-8492.02
1717833460.8093758,-8491.78
1717833460.900699,-8492.38
1717833460.9943476,-8492.56
1717833461.0844455,-8492.18
1717833461.1780922,-8492.28
1717833461.2675874,-8492.28
1717833461.3612475,-8492.56
1717833461.4448261,-8492.86
1717833461.5428784,-8492.70
1717833461.6285954,-8491.28
1717833461.7289915,-8491.50
1717833461.8118458,-8492.00
1717833461.9135506,-8492.04
1717833462.0010204,-8492.54
1717833462.0966802,-8492.32
1717833462.178396,-8492.44
1717833462.2805657,-8492.56
1717833462.3673673,-8492.16
1717833462.4593349,-8492.60
1717833462.557398,-8493.10
1717833462.6490338,-8494.24
1717833462.7352,-8494.34
1717833462.832523,-8494.24
1717833462.9253366,-8493.54
1717833463.0160244,-8493.80
1717833463.1090899,-8494.46
1717833463.2006009,-8494.20
1717833463.2929041,-8493.82
1717833463.3840842,-8493.78
1717833463.4759872,-8494.06
1717833463.5676901,-8494.00
1717833463.6593046,-8493.52
1717833463.7509172,-8493.80
1717833463.8443763,-8494.40
1717833463.9355512,-8494.44
1717833464.0256898,-8493.70
1717833464.1177046,-8494.64
1717833464.2123375,-8495.28
1717833464.3021665,-8495.30
1717833464.3950472,-8494.76
1717833464.4843392,-8494.72
1717833464.5788512,-8494.36
1717833464.6619074,-8494.20
1717833464.7628198,-8494.90
1717833464.8509483,-8495.00
1717833464.9466012,-8494.76
1717833465.032146,-8494.26
1717833465.1312644,-8495.18
1717833465.2176557,-8495.54
1717833465.3145354,-8495.30
1717833465.4011877,-8495.70
1717833465.4985554,-8495.08
1717833465.5842867,-8494.04
1717833465.6821713,-8495.12
1717833465.772704,-8495.50
1717833465.859753,-8494.94
1717833465.9588356,-8494.98
1717833466.0508618,-8495.02
1717833466.1427987,-8495.30
1717833466.2328322,-8495.52
1717833466.3263307,-8495.18
1717833466.4176192,-8495.32
1717833466.5096285,-8495.60
1717833466.6012487,-8495.52
1717833466.693128,-8496.16
1717833466.78328,-8495.90
1717833466.8775232,-8495.26
1717833466.9618597,-8496.24
1717833467.061217,-8496.22
1717833467.1453762,-8496.00
1717833467.2457483,-8495.96
1717833467.3355823,-8495.88
1717833467.426575,-8495.88
1717833467.5119395,-8496.08
1717833467.6126952,-8496.14
1717833467.6953022,-8496.48
1717833467.793136,-8496.90
1717833467.8783462,-8496.58
1717833467.980538,-8495.82
1717833468.0619917,-8496.06
1717833468.1645389,-8496.64
1717833468.245525,-8497.76
1717833468.3485317,-8497.52
1717833468.4387689,-8498.46
1717833468.5322912,-8497.82
1717833468.6240819,-8497.28
1717833468.7159965,-8497.00
1717833468.8089595,-8497.50
1717833468.8997653,-8497.10
1717833468.9927871,-8497.20
1717833469.0844915,-8496.48
1717833469.176352,-8497.04
1717833469.2676916,-8497.88
1717833469.3595862,-8497.88
1717833469.449968,-8498.26
1717833469.5431323,-8498.74
1717833469.6348822,-8498.38
1717833469.728317,-8498.64
1717833469.8181846,-8498.56
1717833469.9110668,-8498.60
1717833469.9943855,-8498.58
1717833470.0958261,-8498.56
1717833470.184796,-8498.66
1717833470.2769268,-8499.58
1717833470.368364,-8499.52
1717833470.462752,-8498.96
1717833470.550752,-8499.02
1717833470.6465528,-8499.74
1717833470.7350092,-8499.86
1717833470.83136,-8499.20
1717833470.9178715,-8499.02
1717833471.01021,-8499.12
1717833471.1065438,-8498.32
1717833471.198522,-8499.36
1717833471.291317,-8499.14
1717833471.3820581,-8499.14
1717833471.4738443,-8499.72
1717833471.5612502,-8499.88
1717833471.6577353,-8499.88
1717833471.749891,-8499.48
1717833471.8429902,-8498.92
1717833471.9347694,-8498.76
1717833472.0197213,-8499.02
1717833472.1180785,-8499.48
1717833472.2100127,-8499.08
1717833472.3015578,-8499.04
1717833472.3936427,-8499.10
1717833472.4846787,-8499.28
1717833472.578104,-8499.86
1717833472.6679893,-8499.14
1717833472.7615054,-8499.32
1717833472.8466585,-8499.42
1717833472.9433193,-8499.20
1717833473.0349202,-8499.08
1717833473.1290488,-8500.04
1717833473.2116344,-8499.60
1717833473.3136773,-8500.04
1717833473.4012523,-8500.60
1717833473.4933643,-8500.54
1717833473.5847528,-8499.72
1717833473.6805818,-8499.58
1717833473.7617276,-8499.48
1717833473.8645432,-8498.98
1717833473.9495826,-8498.82
1717833474.0497463,-8498.46
1717833474.1349506,-8498.64
1717833474.2325058,-8499.08
1717833474.3233807,-8499.42
1717833474.4107828,-8499.50
1717833474.5093796,-8499.00
1717833474.6000562,-8499.54
1717833474.6930902,-8498.82
1717833474.7849293,-8498.84
1717833474.8767092,-8498.36
1717833474.9679751,-8497.90
1717833475.0601523,-8498.12
1717833475.152103,-8497.58
1717833475.244246,-8498.48
1717833475.334853,-8498.90
1717833475.4277837,-8499.16
1717833475.518438,-8499.00
1717833475.6122894,-8498.64
1717833475.701454,-8498.74
1717833475.7956011,-8499.38
1717833475.8851047,-8498.48
1717833475.9780793,-8497.56
1717833476.0682352,-8497.48
1717833476.1631167,-8497.78
1717833476.2542543,-8497.70
1717833476.3468747,-8497.74
1717833476.4334235,-8497.44
1717833476.5308723,-8497.62
1717833476.6125035,-8496.88
1717833476.7103932,-8497.08
1717833476.7977543,-8496.66
1717833476.898571,-8496.66
1717833476.9779675,-8496.38
1717833477.0824435,-8497.30
1717833477.1681807,-8497.50
1717833477.2664883,-8497.08
1717833477.3592777,-8497.58
1717833477.4501736,-8497.32
1717833477.5428748,-8497.04
1717833477.633525,-8497.46
1717833477.7269013,-8496.90
1717833477.8184257,-8496.44
1717833477.9102435,-8496.96
1717833478.0016482,-8497.66
1717833478.0943289,-8497.16
1717833478.185017,-8497.00
1717833478.2778966,-8497.46
1717833478.368466,-8497.84
1717833478.461281,-8497.28
1717833478.5515745,-8497.14
1717833478.645479,-8497.68
1717833478.7291307,-8497.26
1717833478.829247,-8497.60
1717833478.9123795,-8497.98
1717833479.012979,-8497.76
1717833479.095754,-8497.40
1717833479.1969724,-8497.48
1717833479.2850478,-8497.48
1717833479.3807285,-8497.38
1717833479.4710793,-8496.96
1717833479.565525,-8496.70
1717833479.6573167,-8497.54
1717833479.7484848,-8497.74
1717833479.8414202,-8497.22
1717833479.9324882,-8498.64
1717833480.0251794,-8498.18
1717833480.1164746,-8497.12
1717833480.2032661,-8497.16
1717833480.3004758,-8497.54
1717833480.3933609,-8497.82
1717833480.4847498,-8498.04
1717833480.577157,-8497.54
1717833480.666905,-8497.34
1717833480.7601979,-8497.12
1717833480.851763,-8497.64
1717833480.9436896,-8497.96
1717833481.0354366,-8497.66
1717833481.1281052,-8497.76
1717833481.2200477,-8498.04
1717833481.3105924,-8498.20
1717833481.3958325,-8498.40
1717833481.4950116,-8499.00
1717833481.5854154,-8498.12
1717833481.6772106,-8498.22
1717833481.7711785,-8499.18
1717833481.8630068,-8499.56
1717833481.946216,-8499.66
1717833482.0469766,-8499.16
1717833482.135253,-8498.26
1717833482.2273326,-8498.36
1717833482.3199003,-8498.34
1717833482.4145472,-8498.30
1717833482.4957254,-8497.96
1717833482.5984986,-8497.78
1717833482.6794035,-8498.24
1717833482.7770426,-8498.08
1717833482.8754194,-8498.04
1717833482.9664645,-8498.22
1717833483.0583897,-8498.10
1717833483.1501458,-8497.74
1717833483.2431529,-8498.10
1717833483.3352706,-8498.42
1717833483.4268606,-8498.48
1717833483.5184116,-8498.18
1717833483.603666,-8498.90
1717833483.7020164,-8499.64
1717833483.7938223,-8499.08
1717833483.885564,-8498.76
1717833483.9783146,-8499.52
1717833484.0676267,-8499.34
1717833484.1622827,-8498.98
1717833484.252078,-8498.98
1717833484.346251,-8499.34
1717833484.4360342,-8499.20
1717833484.5273762,-8499.64
1717833484.6108477,-8499.10
1717833484.7131329,-8499.18
1717833484.8021104,-8499.62
1717833484.896886,-8499.20
1717833484.979132,-8499.76
1717833485.081621,-8499.86
1717833485.1683812,-8499.50
1717833485.2654576,-8499.66
1717833485.352252,-8499.36
1717833485.4486127,-8499.54
1717833485.5295231,-8499.62
1717833485.6324527,-8499.16
1717833485.7187989,-8499.88
1717833485.8164532,-8500.12
1717833485.9097538,-8499.24
1717833485.9968011,-8498.68
1717833486.0932605,-8498.48
1717833486.1850402,-8499.10
1717833486.2770739,-8499.24
1717833486.368651,-8499.50
1717833486.4606316,-8498.86
1717833486.5527964,-8499.02
1717833486.6442783,-8499.42
1717833486.7356887,-8498.92
1717833486.827478,-8498.30
1717833486.9195032,-8498.60
1717833487.0107665,-8498.80
1717833487.09634,-8499.26
1717833487.1942685,-8498.96
1717833487.2831132,-8498.88
1717833487.3768494,-8499.66
1717833487.4630566,-8499.48
1717833487.5607798,-8499.14
1717833487.6462698,-8499.12
1717833487.7442398,-8499.44
1717833487.8291638,-8499.34
1717833487.9307296,-8499.02
1717833488.0188372,-8499.24
1717833488.1147182,-8498.50
1717833488.2020981,-8499.16
1717833488.2984767,-8499.46
1717833488.386555,-8499.06
1717833488.4808252,-8499.34
1717833488.570246,-8498.52
1717833488.666439,-8499.26
1717833488.752232,-8500.02
1717833488.8504362,-8499.82
1717833488.9419868,-8499.80
1717833489.0340466,-8499.44
1717833489.1271348,-8499.82
1717833489.217814,-8498.84
1717833489.3103933,-8498.58
1717833489.4022882,-8498.62
1717833489.4940305,-8498.50
1717833489.5856543,-8498.54
1717833489.6780558,-8498.68
1717833489.7694612,-8497.94
1717833489.8622406,-8498.32
1717833489.9524934,-8498.50
1717833490.046189,-8498.48
1717833490.1356099,-8498.32
1717833490.2291043,-8497.74
1717833490.3189464,-8498.34
1717833490.4131143,-8499.26
1717833490.4964983,-8499.08
1717833490.5944817,-8498.34
1717833490.685581,-8498.24
1717833490.7808282,-8498.04
1717833490.8687038,-8497.88
1717833490.9646204,-8497.96
1717833491.0462973,-8497.62
1717833491.1485798,-8497.86
1717833491.229444,-8497.56
1717833491.3324397,-8497.52
1717833491.4252508,-8497.42
1717833491.5107777,-8497.16
1717833491.6022935,-8496.98
1717833491.6950634,-8497.82
1717833491.7923381,-8498.36
1717833491.8838828,-8497.50
1717833491.9769614,-8497.14
1717833492.0686917,-8497.68
1717833492.1605992,-8497.62
1717833492.2507613,-8497.70
1717833492.3444223,-8498.50
1717833492.4358866,-8498.28
1717833492.5275478,-8498.14
1717833492.617809,-8498.24
1717833492.7121878,-8497.72
1717833492.8045425,-8496.98
1717833492.8941305,-8497.52
1717833492.9857469,-8498.38
1717833493.0797865,-8498.60
1717833493.1691756,-8498.44
1717833493.2629166,-8498.44
1717833493.3464165,-8498.86
1717833493.4475863,-8497.52
1717833493.535725,-8497.58
1717833493.627722,-8499.04
1717833493.7176034,-8498.96
1717833493.8137357,-8498.10
1717833493.897388,-8498.66
1717833493.9992201,-8497.96
1717833494.0858333,-8497.42
1717833494.1776972,-8497.70
1717833494.267659,-8497.82
1717833494.3664112,-8498.06
1717833494.459307,-8498.38
1717833494.5500367,-8497.56
1717833494.6358817,-8498.02
1717833494.7337883,-8498.56
1717833494.827054,-8498.00
1717833494.9175775,-8497.68
1717833495.0107722,-8498.68
1717833495.1014087,-8498.48
1717833495.1943095,-8498.52
1717833495.2860277,-8498.04
1717833495.3776457,-8498.24
1717833495.4694042,-8498.34
1717833495.561048,-8498.32
1717833495.6508758,-8498.08
1717833495.7446961,-8497.76
1717833495.8301783,-8497.68
1717833495.9286947,-8497.14
1717833496.017524,-8497.86
1717833496.1113536,-8498.50
1717833496.2014983,-8498.34
1717833496.2946436,-8498.52
1717833496.3859365,-8497.64
1717833496.480393,-8497.26
1717833496.563229,-8497.92
1717833496.663859,-8497.34
1717833496.7467213,-8497.38
1717833496.8476806,-8497.28
1717833496.935852,-8497.20
1717833497.0314324,-8497.82
1717833497.1193395,-8498.60
1717833497.2154114,-8497.50
1717833497.3103218,-8497.18
1717833497.3979414,-8497.46
1717833497.486081,-8497.98
1717833497.5828187,-8498.04
1717833497.669151,-8497.58
1717833497.7610576,-8497.16
1717833497.8591669,-8496.64
1717833497.9505856,-8497.16
1717833498.040335,-8496.94
1717833498.127984,-8496.72
1717833498.2272224,-8496.34
1717833498.3193896,-8496.10
1717833498.4105945,-8495.98
1717833498.5019987,-8496.84
1717833498.5942655,-8497.80
1717833498.684535,-8497.98
1717833498.7781863,-8498.14
1717833498.8694372,-8497.92
1717833498.9612877,-8497.02
1717833499.0528119,-8496.94
1717833499.1446087,-8496.90
1717833499.2362797,-8497.90
1717833499.330174,-8498.06
1717833499.4222262,-8498.02
1717833499.5136788,-8496.54
1717833499.6043868,-8496.30
1717833499.694587,-8497.12
1717833499.7875066,-8496.88
1717833499.880455,-8496.64
1717833499.969699,-8496.66
1717833500.0644078,-8497.04
1717833500.1529958,-8496.22
